Rv2454c	-	Energy production and conversion	0.231	0.858	1.06	1.102	1.865	1.544	-0.16	-0.968	-1.244	-1.049	-0.742	-0.546	-0.759	-0.706	-0.487
Rv2455c	-	Energy production and conversion	-0.054	0.598	0.772	0.867	1.843	1.909	0.33	-0.374	-0.18	-0.711	-1.158	-0.939	-1.019	-1.153	-0.731
Rv2476c	gdh	Amino acid transport and metabolism	0.426	1.357	1.497	0.904	-0.599	-1.132	-1.434	-1.49	-1.554	-0.257	0.517	0.406	0.566	0.284	0.508
Rv2477c	-	General function prediction only	1.939	1.598	1.237	0.703	-0.464	-0.785	-1.061	-1.036	-1.001	-0.451	0.058	0.747	-0.366	-0.474	-0.643
Rv2482c	plsB2	Lipid transport and metabolism	0.522	0.661	1.397	1.076	0.361	0.297	-1.205	-1.757	-1.631	-0.592	0.436	0.462	-0.162	0.576	-0.441
Rv2495c	bkdC	Energy production and conversion	-1.478	-1.101	-0.538	-0.292	1.609	2.201	1.366	0.061	-0.206	-0.486	0.111	-0.659	-0.046	-0.278	-0.267
Rv2496c	bkdB	Energy production and conversion	-1.564	-1.215	-0.801	-0.44	1.373	2.023	1.526	0.468	0.446	-0.395	-0.74	-0.4	-0.236	0.154	-0.199
Rv2499c	-	Lipid transport and metabolism	-0.627	-0.438	0.143	-0.326	1.301	2.157	1.651	0.48	-0.557	-0.978	-0.612	-1.165	-0.25	-0.376	-0.404
Rv2500c	fadE19	Lipid transport and metabolism	-0.636	-0.333	-0.147	-0.318	1.235	2.547	1.357	0.294	-0.03	-0.605	-0.262	-1.099	-0.967	-0.442	-0.595
Rv2508c	-	General function prediction only	0.011	0.042	-0.217	-0.488	-1.154	-1.208	-1.233	-0.981	-0.858	0.181	1.074	1.294	1.479	0.882	1.177
Rv2538c	aroB	Amino acid transport and metabolism	1.391	1.367	1.27	1.424	0.989	0.361	-0.857	-0.739	-1.07	-1.159	-1.137	-0.805	-0.315	-0.309	-0.411
Rv2539c	aroK	Amino acid transport and metabolism	-1.22	-0.594	-0.493	-0.224	-0.004	-0.784	-1.044	-1.004	-0.998	0.038	0.901	1.182	1.222	1.871	1.152
Rv2576c	-	?	0.245	0.412	0.59	0.37	1.223	1.368	1.168	-0.003	0.731	-0.015	-1.101	-1.468	-1.514	-1.281	-0.724
Rv2608	PPE42	?	0.107	-0.461	-0.326	-0.529	-1.029	-1.425	-1.169	-0.819	-0.187	0.662	1.311	0.804	1.916	0.698	0.446
Rv2612c	pgsA1	Lipid transport and metabolism	1.39	1.678	1.5	1.194	-0.238	-0.75	-1.023	-1.192	-1.301	-0.36	-0.408	-0.334	-0.051	0.338	-0.442
Rv2614c	thrS	Translation, ribosomal structure and biogenesis	1.98	1.707	1.449	1.274	-0.183	-0.613	-0.808	-0.843	-0.82	-0.777	-0.661	-0.281	-0.423	-0.413	-0.588
Rv2624c	-	Signal transduction mechanisms	-1.299	-1.267	-1.228	-1.207	-0.92	-0.684	-0.014	0.188	0.178	0.875	1.29	1.485	1.225	0.845	0.533
Rv2628	-	?	-1.103	-1.138	-1.061	-1.011	-0.195	0.557	1.2	1.912	1.879	0.234	0.121	0.108	-0.243	-0.549	-0.71
Rv2629	-	Translation, ribosomal structure and biogenesis	-1.344	-1.293	-1.212	-1.169	-0.335	0.446	1.618	1.728	1.503	-0.033	-0.088	0.035	0.051	0.05	0.042
Rv2632c	-	?	-0.275	-0.204	-0.276	-0.334	0.564	1.396	1.421	1.126	1.833	-0.646	-0.604	-1.1	-0.927	-1.161	-0.813
Rv2633c	-	?	-0.254	0.143	0.179	0.316	0.892	1.427	0.763	1.119	1.469	-0.018	-1.372	-0.913	-1.3	-1.385	-1.067
Rv2657c	-	?	-1.163	-1.158	-1.039	-1.088	-0.325	0.142	0.93	1.993	1.27	1.246	0.253	0.041	-0.5	-0.465	-0.135
Rv2658c	-	?	-0.809	-0.663	-0.561	-0.598	0.32	1.074	2.137	1.763	1.081	-0.01	-0.471	-0.724	-0.798	-0.955	-0.785
Rv2659c	-	Replication, recombination and repair	-0.967	-0.776	-0.665	-0.728	0.091	0.975	2.078	1.602	1.512	-0.13	-0.405	-0.456	-0.696	-0.73	-0.705
Rv2672	-	General function prediction only	-0.288	-0.439	-0.578	-0.652	-0.889	-0.977	-0.901	-0.583	-0.732	0.436	1.591	2.184	1.269	0.253	0.305
Rv2676c	-	Function unknown	-0.562	-0.413	-0.324	-0.403	0.236	0.676	1.642	1.888	1.763	-0.471	-0.902	-0.948	-0.739	-0.978	-0.465
Rv2694c	-	?	-1.277	-1.142	-0.974	-1.129	-0.711	0.057	1.213	1.664	1.384	1.41	0.45	0.092	-0.227	-0.382	-0.428
Rv2699c	-	?	0.103	-0.844	-0.994	-0.968	-0.805	-0.645	0.449	1.551	1.92	1.467	0.725	-0.77	-0.232	-0.865	-0.093
Rv2703	sigA	Transcription	1.27	-0.182	-0.399	-0.457	-0.14	-0.008	1.092	1.891	1.629	-0.143	-0.376	-0.952	-0.976	-1.103	-1.147
Rv2707	-	Function unknown	-0.656	-0.609	-0.5	-0.562	-0.098	0.195	1.333	1.409	1.56	1.683	-0.024	-0.443	-1.021	-1.176	-1.093
Rv2708c	-	?	-0.31	-0.454	-0.322	-0.519	-0.015	1.026	1.838	1.581	1.451	0.223	-0.292	-0.817	-1.087	-1.174	-1.127
Rv2710	sigB	Transcription	-0.99	-0.909	-0.944	-0.933	-0.504	0.039	1.221	2.084	1.984	0.682	-0.107	-0.319	-0.411	-0.514	-0.379
Rv2711	ideR	Transcription	-0.885	-0.685	-0.612	-0.527	0.442	0.995	1.9	1.586	1.423	0.153	-0.703	-0.522	-0.891	-1.067	-0.607
Rv2713	sthA	Energy production and conversion	-0.932	-1.077	-1.293	-1.305	-0.564	-0.04	1.137	1.223	1.519	0.083	-0.354	0.404	-0.15	0.108	1.241
Rv2714	-	?	-1.026	-1.129	-1.152	-1.13	-0.808	-0.471	0.496	1.009	0.97	1.951	1.485	0.211	0.183	-0.418	-0.17
Rv2715	-	General function prediction only	1.279	-0.328	-0.804	-0.795	-0.968	-0.568	1.625	1.23	1.081	0.611	-0.273	-0.863	-0.176	-0.627	-0.422
Rv2718c	nrdR	Transcription	0.059	-0.144	-0.032	-0.22	0.713	1.689	1.841	1.203	0.606	-0.701	-0.703	-1.02	-1.035	-1.014	-1.243
Rv2724c	fadE20	Lipid transport and metabolism	0.333	0.336	-0.012	-0.245	0.123	1.337	1.571	1.457	0.843	-0.515	-1.005	-1.139	-1.172	-1.034	-0.879
Rv2739c	-	Energy production and conversion	1.306	0.517	0.07	-0.331	-1.247	-1.389	-1.114	-0.738	-0.552	0.149	0.215	1.779	1.121	0.175	0.038
Rv2740	ephG	Secondary metabolites biosynthesis, transport and catabolism	0.32	0.421	0.414	0.557	0.796	1.428	1.024	0.749	0.786	-0.647	-1.499	-1.244	-0.968	-1.495	-0.643
Rv2771c	-	General function prediction only	-0.895	-0.763	-0.671	-0.738	-0.762	-0.735	-0.573	-0.738	-0.62	0.648	0.57	1.936	1.951	0.764	0.626
Rv2772c	-	?	0.753	0.799	1.096	1.034	0.85	0.881	0.687	-0.778	-0.643	-0.953	-1.444	-1.795	-0.635	0.437	-0.29
Rv2773c	dapB	Amino acid transport and metabolism	0.706	0.561	0.598	0.565	0.647	0.743	1.132	1.177	0.892	-0.828	-1.24	-1.123	-1.331	-1.351	-1.147
Rv2780	ald	Amino acid transport and metabolism	-0.946	-0.929	-0.915	-0.915	-0.346	0.222	1.244	2.074	2.087	0.406	-0.127	-0.35	-0.449	-0.526	-0.53
Rv2781c	-	General function prediction only	-0.606	0.394	0.662	0.945	-0.602	-1.23	-1.208	-1.129	-1.012	-0.068	0.128	0.348	1.669	1.04	0.669
Rv2782c	pepR	General function prediction only	-0.665	0.285	0.367	0.96	-0.669	-1.243	-1.106	-0.923	-1.211	-0.537	0.584	1.022	1.172	1.277	0.687
Rv2785c	rpsO	Translation, ribosomal structure and biogenesis	1.011	0.227	0.227	-0.116	0.314	0.677	1.118	1.672	1.251	-0.661	-0.941	-1.181	-1.087	-1.344	-1.167
Rv2790c	ltp1	Lipid transport and metabolism	-0.151	-0.385	-0.615	-0.558	-1.07	-1.11	-1.006	-0.926	-0.929	0.244	1.321	1.529	1.485	1.234	0.937
Rv2830c	vapB22	Cell cycle control, cell division, chromosome partitioning	-1.028	-1.079	-1.083	-1.04	-0.729	-0.306	0.581	1.454	1.694	1.669	0.541	0.271	-0.065	-0.403	-0.477
Rv2840c	-	Transcription	1.195	0.477	-0.114	-0.215	0.24	0.427	0.572	1.212	1.464	0.744	-0.624	-1.045	-1.703	-1.149	-1.481
Rv2850c	-	Coenzyme transport and metabolism	-1.274	-0.871	-0.696	-0.784	-0.687	-0.642	-0.581	-0.678	-0.745	0.355	1.489	1.544	1.517	1.052	1.002
Rv2882c	frr	Translation, ribosomal structure and biogenesis	0.905	0.182	-0.258	-0.219	0.125	1.552	1.611	1.072	0.934	-0.601	-0.779	-1.135	-1.059	-1.161	-1.17
Rv2883c	pyrH	Nucleotide transport and metabolism	1.466	0.577	0.561	0.327	1.084	1.693	0.261	-0.731	-0.833	-0.925	-1.107	-1.353	-0.236	-0.277	-0.506
Rv2884	-	Transcription	-0.722	-0.733	-0.76	-0.801	-0.511	-0.268	0.624	1.774	1.798	1.892	0.201	-0.413	-0.615	-0.779	-0.687
Rv2890c	rpsB	Translation, ribosomal structure and biogenesis	2.495	0.406	-0.085	-0.104	0.052	0.164	0.555	1.072	0.96	-0.739	-0.844	-1.043	-1.046	-1.019	-0.823
Rv2901c	-	?	-0.212	0.146	0.122	-0.069	0.742	1.209	1.389	1.51	1.027	-0.059	-0.876	-1.196	-1.35	-1.294	-1.089
Rv2919c	glnB	Amino acid transport and metabolism	0.194	-0.015	0.186	0.156	0.436	1.481	1.276	1.281	1.101	-0.561	-1.328	-1.153	-1.082	-1.04	-0.931
Rv2925c	rnc	Transcription	-1.318	-0.783	-0.631	-0.842	0.567	1.508	1.943	1.173	0.906	0.194	-0.298	-0.322	-0.339	-0.969	-0.79
Rv2935	ppsE	Secondary metabolites biosynthesis, transport and catabolism	-0.407	-1.437	-1.48	-1.613	-0.99	-0.358	0.083	0.722	0.528	0.77	0.799	1.203	1.263	0.713	0.203
Rv2941	fadD28	Secondary metabolites biosynthesis, transport and catabolism	0.841	0.626	0.42	0.055	0.497	1.784	1.373	0.505	0.429	-1.008	-0.873	-1.392	-1.151	-1.148	-0.959
Rv2942	mmpL7	General function prediction only	0.212	1.249	1.263	0.837	1.431	1.239	0.52	-0.637	-1.054	-0.671	-1.46	-0.669	-0.496	-1.128	-0.636
Rv2980	-	?	-0.888	-0.78	-0.729	-0.835	-0.853	-0.852	-0.75	-0.67	-0.645	0.638	1.083	1.473	1.528	1.077	1.202
Rv2986c	hupB	Replication, recombination and repair	-1.615	-1.559	-1.347	-0.729	-0.013	0.803	0.895	1.371	1.218	-0.237	-0.329	-0.281	0.17	0.607	1.046
Rv2996c	serA1	Amino acid transport and metabolism	-0.913	-0.785	-0.811	-0.221	0.389	-0.326	-0.846	-1.207	-1.085	-0.288	0.702	1.699	1.505	1.017	1.17
Rv3016	lpqA	?	-0.597	-0.182	0.048	-0.068	1.172	1.567	1.412	1.007	0.989	-0.117	-0.788	-1.3	-0.939	-1.25	-0.954
Rv3042c	serB2	Signal transduction mechanisms	0.729	1.593	1.824	1.569	-0.19	-0.882	-1.153	-1.224	-1.122	-0.717	-0.338	-0.244	0.096	0.221	-0.162
Rv3044	fecB	Inorganic ion transport and metabolism	0.004	0.229	0.569	0.274	-0.847	-1.157	-1.547	-1.488	-1.072	0.041	1.193	1.16	1.114	0.582	0.945
Rv3045	adhC	General function prediction only	1.08	0.555	0.381	0.633	0.861	1.647	0.749	0.518	0.118	-1.085	-1.344	-1.05	-1.298	-0.84	-0.925
Rv3049c	-	Inorganic ion transport and metabolism	0.562	0.509	-0.279	-0.572	0.452	0.643	1.412	1.443	1.633	-0.256	-1.08	-1.147	-1.012	-1.12	-1.188
Rv3050c	-	Transcription	-0.388	-0.179	0.352	0.299	1.627	1.652	1.086	0.98	0.358	-0.431	-0.43	-1.08	-1.531	-0.963	-1.354
Rv3052c	nrdI	Nucleotide transport and metabolism	0.415	0.677	1.07	1.349	0.884	1.017	0.808	0.52	0.077	-0.637	-1.075	-1.303	-1.435	-1.297	-1.071
Rv3053c	nrdH	Posttranslational modification, protein turnover, chaperones	-0.1	0.235	0.527	0.606	0.745	1.34	1.213	1.159	0.855	-0.398	-1.111	-1.253	-1.27	-1.332	-1.216
Rv3079c	-	Energy production and conversion	-0.339	0.271	0.615	0.348	1.506	1.861	0.735	-0.121	0.45	-1.196	-0.848	-1.346	-0.623	-0.785	-0.528
Rv3083	-	Inorganic ion transport and metabolism	-1.128	-0.883	-0.672	-0.326	1.077	1.639	0.968	1.545	1.341	0.013	-0.527	-0.686	-0.741	-0.61	-1.01
Rv3084	lipR	Lipid transport and metabolism	-0.875	-0.534	-0.213	0.302	1.937	1.929	1.028	0.378	0.243	-0.966	-1.001	-0.855	-1.039	0.33	-0.662
Rv3104c	-	Cell wall/membrane/envelope biogenesis	1.665	1.683	1.439	1.151	-0.132	-0.551	-0.902	-0.735	-1.004	-0.865	-0.79	-0.224	0.051	0.174	-0.962
Rv3117	cysA3	Inorganic ion transport and metabolism	0.051	-0.222	-0.297	0.609	0.773	1.197	1.767	1.041	1.14	-0.747	-1.059	-1.049	-1.404	-1.198	-0.602
Rv3127	-	?	-0.248	-0.235	-0.21	-0.249	0.502	1.148	1.603	1.689	1.42	-0.32	-0.796	-0.994	-1.032	-1.093	-1.184
Rv3131	-	?	-1.149	-1.065	-1.053	-0.951	-0.018	0.577	1.367	2.053	1.818	-0.056	-0.244	-0.294	-0.296	-0.244	-0.442
Rv3132c	devS	Signal transduction mechanisms	-0.914	-0.602	-0.305	-0.339	-0.633	-0.765	-0.923	-0.954	-0.972	0.216	1.852	1.73	1.271	0.631	0.706
Rv3135	PPE50	?	2.244	0.188	-0.31	-0.441	-0.459	-0.221	0.75	1.722	0.55	0.024	-0.571	-0.908	-0.738	-1.007	-0.822
Rv3139	fadE24	Lipid transport and metabolism	0.355	0.354	-0.229	-0.034	1.319	1.462	1.427	0.971	0.808	-0.948	-1.097	-1.054	-1.14	-1.146	-1.049
Rv3140	fadE23	Lipid transport and metabolism	1.183	1.071	0.313	0.425	1.431	1.732	0.598	-0.285	-0.391	-1.11	-1.125	-1.086	-1.048	-0.899	-0.808
Rv3149	nuoE	Energy production and conversion	-0.891	-0.758	-0.641	-0.603	-0.935	-0.933	-0.843	-0.534	-0.554	0.252	0.729	1.379	1.568	1.772	0.992
Rv3151	nuoG	Energy production and conversion	-0.47	0.242	1.157	1.321	-0.603	-0.96	-1.027	-1.491	-1.552	-0.323	0.059	0.997	0.993	0.442	1.216
Rv3161c	-	General function prediction only	-0.212	-0.816	-0.799	-0.936	-0.411	0.25	1.082	1.663	2.041	0.244	-0.5	-0.064	-1.238	-0.205	-0.1
Rv3173c	-	Transcription	-0.926	-1.28	-1.176	-1.113	-0.191	0.277	1.028	1.796	1.53	1.148	0.423	-0.426	-0.053	-0.698	-0.339
Rv3200c	-	Inorganic ion transport and metabolism	-0.924	-0.755	-0.739	-0.764	-0.694	-0.832	-0.635	-0.719	-0.686	0.321	1.281	1.594	1.577	0.726	1.248
Rv3210c	-	?	0.714	0.606	0.459	0.204	-0.818	-1.328	-1.276	-0.904	-1.465	0.126	0.639	0.592	1.074	1.477	-0.101
Rv3212	-	?	-0.738	0.701	1.216	1.519	-0.137	-0.821	-1.389	-1.207	-1.45	-0.133	0.082	0.87	0.772	0.51	0.204
Rv3219	whiB1	?	0.741	-0.227	-0.408	-0.301	0.177	0.862	0.933	1.837	1.523	0.064	-0.906	-1.094	-1.163	-0.886	-1.152
Rv3228	-	General function prediction only	-0.587	-0.61	-0.762	-0.662	-0.497	-0.706	-0.786	-1.058	-0.617	0.325	0.581	1.851	2.143	0.681	0.705
Rv3229c	desA3	Lipid transport and metabolism	-0.689	-0.638	-0.683	-0.583	0.05	0.473	1.383	2.158	1.813	-0.499	-0.363	-0.66	-0.838	-0.659	-0.266
Rv3230c	-	Energy production and conversion	-1.227	-1.288	-1.278	-1.09	0.334	0.488	1.43	0.993	1.528	0.424	-0.51	-0.248	-0.629	0.698	0.376
Rv3246c	mtrA	Transcription	-1.238	-0.976	-0.786	-0.526	-0.066	0.508	1.508	1.923	1.771	0.643	-0.275	-0.493	-0.541	-0.75	-0.703
Rv3249c	-	Transcription	-0.711	-0.866	-0.874	-0.837	0.299	1.516	1.907	1.813	0.969	-0.23	-0.441	-0.537	-0.694	-0.641	-0.672
Rv3250c	rubB	Energy production and conversion	-0.911	-1.019	-1.01	-0.947	0.058	1.32	1.855	1.911	1.11	-0.168	-0.318	-0.363	-0.556	-0.596	-0.367
Rv3251c	rubA	Energy production and conversion	-0.761	-0.898	-0.931	-0.891	-0.006	1.085	1.573	2.281	1.203	-0.239	-0.314	-0.438	-0.648	-0.453	-0.563
Rv3252c	alkB	?	-0.655	-0.712	-0.73	-0.722	-0.115	0.405	1.273	2.286	1.997	-0.137	-0.482	-0.55	-0.616	-0.602	-0.64
Rv3257c	pmmA	Carbohydrate transport and metabolism	0.177	0.856	1.315	1.885	0.97	-0.176	-0.909	-0.989	-1.156	-1.594	0.521	-0.354	0.254	-0.086	-0.712
Rv3264c	manB	Translation, ribosomal structure and biogenesis	0.136	0.827	1.319	0.754	1.724	1.072	-0.518	-1.53	-1.771	-0.72	-0.315	0.282	-0.268	-0.31	-0.68
Rv3283	sseA	Inorganic ion transport and metabolism	0.326	0.302	0.316	0.26	0.759	1.21	1.611	0.95	0.907	-0.459	-1.378	-1.018	-1.276	-1.366	-1.144
Rv3287c	rsbW	Signal transduction mechanisms	-1.315	-1.143	-1.197	-1.368	-0.173	0.471	1.53	1.332	1.247	1.102	-0.146	0.269	-0.147	-0.244	-0.217
Rv3288c	usfY	?	-1.36	-1.24	-1.153	-1.128	-0.438	0.109	1.153	1.881	1.421	0.364	0.868	-0.003	-0.502	-0.244	0.273
Rv3289c	-	?	-1.205	-1.184	-1.152	-1.178	-0.489	0.001	1.178	1.957	1.5	1.099	-0.087	0.155	-0.305	0.069	-0.359
Rv3290c	lat	Amino acid transport and metabolism	-1.272	-1.262	-1.245	-1.238	-0.66	-0.158	0.655	1.659	1.806	1.107	0.51	0.19	0.03	0.095	-0.216
Rv3303c	lpdA	Energy production and conversion	-0.112	0.186	0.037	-0.497	-1.151	-1.121	-1.152	-1.089	-1.088	0.577	1.334	1.166	1.38	0.808	0.722
Rv3328c	sigJ	Transcription	0.382	1.164	0.874	1.379	-0.445	-0.874	-0.891	-0.954	-0.9	-0.189	0.211	0.433	1.527	-0.534	-1.182
Rv3337	-	General function prediction only	0.903	0.529	-0.01	-0.154	0.827	0.691	1.138	1.353	0.898	-0.286	-1.505	-0.601	-1.31	-1.565	-0.909
Rv3365c	-	Signal transduction mechanisms	-0.061	-0.327	-0.556	-0.606	-1.104	-1.312	-0.985	-0.681	-0.569	0.112	0.371	1.75	1.122	1.445	1.401
Rv3371	-	?	-1.052	-0.903	-0.767	-0.753	0.216	0.497	1.248	2.23	1.848	0.057	-0.196	-0.568	-0.589	-0.54	-0.727
Rv3387	-	Replication, recombination and repair	-1.303	-1.035	-0.684	-0.036	1.042	0.804	0.939	0.801	1.926	-0.058	-0.506	-1.217	-0.914	-0.47	0.709
Rv3396c	guaA	Nucleotide transport and metabolism	1.836	1.46	1.129	0.915	-0.044	-0.483	-1.333	-1.355	-1.083	-0.729	0.09	-0.019	-0.006	0.183	-0.561
Rv3407	vapB47	Cell cycle control, cell division, chromosome partitioning	-1.101	-0.928	-0.669	-0.5	0.874	1.569	1.48	1.277	1.053	0.556	-0.063	-0.702	-0.841	-0.918	-1.087
Rv3412	-	?	-0.796	-0.635	-0.455	-0.57	0.488	1.066	1.57	2.024	1.342	-0.029	-0.569	-0.733	-0.93	-0.805	-0.971
Rv3416	whiB3	?	-0.552	-0.598	-0.583	-0.505	0.421	0.628	1.653	2.126	1.473	-0.34	-0.771	-0.739	-0.783	-0.885	-0.545
Rv3418c	groES	Posttranslational modification, protein turnover, chaperones	0.357	0.254	-0.224	-0.263	-0.5	-0.06	1.173	2.082	1.848	-0.358	-1.029	-1.194	-1.115	-0.702	-0.271
Rv3421c	-	Posttranslational modification, protein turnover, chaperones	-1.015	-0.776	-0.505	-0.462	-0.21	-0.756	-0.812	-0.703	-0.877	0.128	0.656	2.095	1.51	1.019	0.707
Rv3461c	rpmJ	Translation, ribosomal structure and biogenesis	1.411	-0.072	-0.361	-0.228	-0.369	0.009	0.847	1.97	1.5	-0.08	-0.823	-0.994	-1.04	-0.932	-0.839
Rv3462c	infA	Translation, ribosomal structure and biogenesis	1.458	-0.125	-0.494	-0.436	-0.433	-0.178	0.741	2.054	1.353	0.299	-0.838	-1.048	-0.923	-0.59	-0.84
Rv3489	-	?	1.006	0.312	0.217	0.227	0.628	0.962	1.173	1.138	0.919	-0.237	-1.238	-1.053	-1.415	-1.229	-1.411
Rv3495c	lprN	Secondary metabolites biosynthesis, transport and catabolism	-0.41	0.753	0.703	0.633	-0.988	-1.152	-1.297	-1.087	-0.912	-0.652	1.052	1.49	0.692	0.221	0.952
Rv3508	PE_PGRS54	?	-1.003	-0.652	-0.493	-0.368	-0.97	-0.948	-0.852	-0.653	-0.522	0.12	0.82	1.452	1.187	1.623	1.259
Rv3519	-	?	-0.094	0.226	0.609	0.772	1.171	1.46	0.706	0.995	0.824	-1.052	-1.244	-0.973	-1.18	-1.129	-1.09
Rv3524	-	Function unknown	-0.261	-0.775	-0.86	-0.527	-0.885	-1.058	-0.789	-0.613	-0.664	0.801	1.612	1.752	1.244	0.876	0.147
Rv3526	kshA	General function prediction only	-0.899	-0.515	0.027	0.253	0.832	1.551	0.873	1.462	1.125	0.213	-0.598	-1.02	-0.854	-1.386	-1.066
Rv3528c	-	?	0.696	-0.163	-0.247	-0.049	0.432	1.272	0.907	1.412	1.623	-0.598	-0.921	-1.173	-1.241	-1.225	-0.725
Rv3538	-	Lipid transport and metabolism	-0.231	0.281	0.696	0.592	1.867	1.731	0.65	0.12	-0.928	-0.969	-1.033	-1.431	-0.726	-0.489	-0.13
Rv3545c	cyp125	Secondary metabolites biosynthesis, transport and catabolism	-0.767	-0.612	-0.509	-0.557	-0.021	0.464	1.097	2.0	2.227	0.378	-0.587	-0.721	-0.803	-0.835	-0.753
Rv3574	kstR	Transcription	-1.248	-1.094	-0.971	-0.875	0.076	0.728	1.356	2.112	1.589	0.26	-0.072	-0.328	-0.468	-0.531	-0.534
Rv3580c	cysS1	Translation, ribosomal structure and biogenesis	0.813	0.121	-0.557	-0.61	-1.504	-1.347	-1.217	-0.5	-0.608	0.217	1.404	1.003	1.142	0.425	1.215
Rv3582c	ispD	Lipid transport and metabolism	-0.847	-0.824	-0.934	-1.135	-0.332	0.319	1.888	1.859	1.281	0.7	-0.013	-0.442	-0.273	-0.783	-0.463
Rv3583c	-	Transcription	-0.8	-0.803	-0.775	-0.865	-0.247	0.507	1.533	1.881	1.782	0.775	-0.092	-0.543	-0.692	-0.874	-0.787
Rv3603c	-	Function unknown	0.515	-0.896	-1.003	-1.016	-0.266	-0.307	0.317	2.044	1.559	0.77	0.71	-0.314	-0.513	-0.979	-0.62
Rv3606c	folK	Coenzyme transport and metabolism	-0.752	0.264	0.596	0.728	1.118	0.844	-0.391	-1.669	-1.063	-0.834	-0.684	0.683	1.087	0.287	-0.214
Rv3608c	folP1	Coenzyme transport and metabolism	-0.49	1.165	1.002	1.22	1.144	0.572	-0.486	-1.304	-1.457	-0.816	-0.233	-0.075	-0.346	0.701	-0.599
Rv3613c	-	?	0.315	0.427	0.732	0.857	0.878	0.974	1.539	1.017	0.157	-0.944	-1.153	-1.187	-1.221	-1.166	-1.225
Rv3614c	espD	?	-0.764	-0.422	-0.035	0.237	0.826	1.696	1.976	1.265	0.524	-0.946	-0.891	-0.913	-0.838	-0.863	-0.854
Rv3615c	espC	?	-0.742	-0.433	-0.201	0.029	0.576	1.381	1.79	1.608	1.217	-0.786	-0.878	-0.912	-0.911	-0.916	-0.822
Rv3616c	espA	?	-0.799	-0.498	-0.333	-0.191	0.424	1.062	1.523	1.857	1.688	-0.673	-0.791	-0.802	-0.857	-0.8	-0.81
Rv3626c	-	Function unknown	-1.714	-0.841	-0.768	-0.848	1.621	1.419	0.706	-0.765	-0.97	-0.213	0.385	0.391	0.693	0.528	0.376
Rv3673c	-	Energy production and conversion	-0.685	-0.333	-0.461	-0.415	-0.862	-0.981	-0.987	-0.865	-0.805	0.351	0.458	1.053	1.713	1.708	1.11
Rv3704c	gshA	Coenzyme transport and metabolism	-1.472	-0.845	-0.423	-0.236	-0.281	-0.532	-0.701	-0.828	-0.783	0.009	1.596	1.021	1.806	0.996	0.673
Rv3722c	-	Amino acid transport and metabolism	2.064	1.013	0.554	0.354	0.252	0.294	0.607	0.955	0.446	-0.753	-1.08	-1.315	-1.224	-1.074	-1.094
Rv3734c	tgs2	?	-1.123	-0.334	0.082	0.47	1.292	1.642	1.381	0.974	0.665	-0.775	-0.745	-1.521	-0.855	-0.843	-0.311
Rv3735	-	Function unknown	-1.249	-0.986	-0.765	-0.711	0.262	1.565	1.768	1.167	1.075	0.162	0.139	0.041	-0.66	-1.107	-0.702
Rv3737	-	Function unknown	1.23	1.114	0.841	0.159	-0.989	-1.308	-1.284	-1.26	-0.946	-0.294	0.537	0.912	0.751	0.651	-0.115
Rv3755c	-	Function unknown	-0.307	0.592	0.799	0.803	1.225	1.774	0.878	0.345	0.148	-0.976	-0.752	-1.298	-1.555	-0.862	-0.813
Rv3767c	-	Secondary metabolites biosynthesis, transport and catabolism	-0.246	-0.763	-0.637	-0.228	0.586	1.135	1.45	1.845	1.156	-0.009	-0.431	-0.937	-1.046	-1.241	-0.634
Rv3769	-	Signal transduction mechanisms	0.229	-0.141	0.245	-0.308	0.598	1.261	1.258	0.977	1.442	-0.267	-0.298	-0.861	-1.647	-1.362	-1.127
Rv3780	-	?	1.761	0.876	0.524	0.091	0.089	0.22	0.965	0.872	0.643	-0.091	-0.972	-1.179	-1.484	-1.057	-1.256
Rv3800c	pks13	Secondary metabolites biosynthesis, transport and catabolism	0.557	-0.162	-0.151	0.568	-0.456	-1.07	-1.363	-1.442	-1.302	-0.282	0.916	1.371	1.026	1.036	0.752
Rv3807c	-	Lipid transport and metabolism	0.849	1.249	1.248	1.309	-0.758	-1.132	-1.029	-1.029	-1.208	-0.533	-0.13	0.818	0.464	0.274	-0.393
Rv3808c	glfT2	General function prediction only	0.909	0.573	0.347	0.589	-1.169	-1.424	-1.374	-1.196	-1.031	-0.116	0.587	0.47	1.137	1.007	0.69
Rv3813c	-	General function prediction only	-1.611	-0.198	0.439	0.262	0.429	-0.114	-0.885	-0.829	-1.603	-0.98	1.2	1.561	1.202	0.393	0.735
Rv3814c	-	Lipid transport and metabolism	-0.077	0.883	1.289	1.26	1.358	1.515	-0.177	-1.067	-1.061	-0.785	-0.754	-0.742	-0.542	-1.001	-0.099
Rv3832c	-	General function prediction only	-0.947	-0.927	-0.893	-0.839	0.345	0.802	1.499	1.846	1.836	-0.144	-0.407	-0.454	-0.565	-0.402	-0.751
Rv3841	bfrB	Inorganic ion transport and metabolism	0.633	0.451	0.256	0.668	1.14	1.51	0.657	0.727	0.851	-0.82	-1.122	-1.321	-1.269	-1.267	-1.093
Rv3846	sodA	Inorganic ion transport and metabolism	1.695	0.529	0.114	-0.024	-0.112	0.206	0.85	1.524	1.138	-0.196	-1.292	-1.196	-1.282	-1.16	-0.795
